trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at,vol_delta_norm
TSLA_022326_EPCH2_1047,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:47:00,402.715,False,-1.0,-1,2026-02-23,10:46:00,402.78,402.8178,402.2,402.32,110112,0.153559,-67336.21,-163928.42,-16.4729,402.6414,402.9056,BEAR,0.065649,NARROWING,BELOW,-0.757302,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.362673
TSLA_022326_EPCH2_1047_1,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:47:15,402.7407,False,-1.0,-1,2026-02-23,10:46:00,402.78,402.8178,402.2,402.32,110112,0.153559,-67336.21,-163928.42,-16.4729,402.6414,402.9056,BEAR,0.065649,NARROWING,BELOW,-0.757302,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.362673
TSLA_022326_EPCH2_1048,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:48:00,402.745,False,-1.0,-1,2026-02-23,10:47:00,402.31,402.85,402.19,402.71,141993,0.16389,81753.55,46933.53,7.0523,402.6498,402.8779,BEAR,0.056652,NARROWING,BTWN,-0.699353,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.391289
TSLA_022326_EPCH2_1048_1,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:48:15,402.735,False,-1.0,-1,2026-02-23,10:47:00,402.31,402.85,402.19,402.71,141993,0.16389,81753.55,46933.53,7.0523,402.6498,402.8779,BEAR,0.056652,NARROWING,BTWN,-0.699353,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.391289
TSLA_022326_EPCH2_1048_2,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:48:45,402.81,False,-1.0,-1,2026-02-23,10:47:00,402.31,402.85,402.19,402.71,141993,0.16389,81753.55,46933.53,7.0523,402.6498,402.8779,BEAR,0.056652,NARROWING,BTWN,-0.699353,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.391289
HOOD_022326_EPCH2_1048,HOOD,2026-02-23,LONG,EPCH2,PRIMARY,10:48:45,72.87,False,-1.0,-1,2026-02-23,10:47:00,72.86,73.04,72.86,72.955,103119,0.246727,5728.83,68216.46,45.0166,72.8463,72.7069,BULL,0.191053,WIDENING,ABOVE,0.74059,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.91643
HOOD_022326_EPCH2_1049,HOOD,2026-02-23,LONG,EPCH2,PRIMARY,10:49:00,72.88,False,-1.0,-1,2026-02-23,10:48:00,72.96,72.96,72.81,72.87,44009,0.205846,-8801.8,118114.3,-39.6608,72.8519,72.7245,BULL,0.174786,WIDENING,ABOVE,0.858057,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.71453
TSLA_022326_EPCH2_1049,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:49:00,402.81,False,-1.0,-1,2026-02-23,10:48:00,402.75,402.85,402.6201,402.81,79235,0.057074,51663.01,42665.92,-41.2788,402.6642,402.8589,BEAR,0.048323,NARROWING,BTWN,-0.557543,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.38542
TSLA_022326_EPCH2_1049_1,TSLA,2026-02-23,LONG,EPCH2,PRIMARY,10:49:15,402.8525,False,-1.0,-1,2026-02-23,10:48:00,402.75,402.85,402.6201,402.81,79235,0.057074,51663.01,42665.92,-41.2788,402.6642,402.8589,BEAR,0.048323,NARROWING,BTWN,-0.557543,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.38542
AVGO_022326_EPCH4_1052,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,10:52:30,332.33,True,4.0,4,2026-02-23,10:51:00,333.32,333.42,332.84,333.03,28351,0.174158,-9776.21,23142.61,4.7384,333.095,334.0951,BEAR,0.300305,WIDENING,BELOW,-1.070688,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.944689
PLTR_022326_EPCH2_1052,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,10:52:30,129.1,True,1.0,1,2026-02-23,10:51:00,129.475,129.59,129.3291,129.45,104364,0.201545,-7640.29,-130544.15,-18.2466,129.6423,129.4431,BULL,0.153872,STABLE,BTWN,0.773716,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-1.248514
PLTR_022326_EPCH2_1052_1,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,10:52:45,129.1201,True,1.0,1,2026-02-23,10:51:00,129.475,129.59,129.3291,129.45,104364,0.201545,-7640.29,-130544.15,-18.2466,129.6423,129.4431,BULL,0.153872,STABLE,BTWN,0.773716,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-1.248514
PLTR_022326_EPCH2_1053,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,10:53:15,129.1304,True,1.0,1,2026-02-23,10:52:00,129.48,129.55,129.01,129.1201,251653,0.418215,-149034.5,-314210.65,103.1186,129.5862,129.4425,BULL,0.11133,STABLE,BELOW,0.464735,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-2.448882
PLTR_022326_EPCH2_1053_1,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,10:53:30,129.1351,True,1.0,1,2026-02-23,10:52:00,129.48,129.55,129.01,129.1201,251653,0.418215,-149034.5,-314210.65,103.1186,129.5862,129.4425,BULL,0.11133,STABLE,BELOW,0.464735,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-2.448882
HOOD_022326_EPCH1_1054,HOOD,2026-02-23,SHORT,EPCH1,PRIMARY,10:54:00,72.0201,True,1.0,1,2026-02-23,10:53:00,72.19,72.305,72.18,72.2,102124,0.17313,-69444.32,-378772.94,42.2533,72.616,72.6923,BEAR,0.105709,STABLE,BELOW,-0.521062,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-3.784505
PLTR_022326_EPCH2_1054,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,10:54:00,129.04,True,1.0,1,2026-02-23,10:53:00,129.11,129.3,129.05,129.28,112443,0.193379,94452.12,-183670.03,-9.9608,129.5373,129.4369,BULL,0.077645,WIDENING,BELOW,0.224111,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-1.396208
QQQ_022326_EPCH3_1103,QQQ,2026-02-23,SHORT,EPCH3,SECONDARY,11:03:45,600.025,False,-1.0,-1,2026-02-23,11:02:00,600.64,600.86,600.32,600.4013,232411,0.08994,-162429.47,-555182.59,34.0113,601.0839,602.0649,BEAR,0.163392,WIDENING,BELOW,-0.970868,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-2.481696
QQQ_022326_EPCH4_1104,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,11:04:00,600.0,False,-1.0,-1,2026-02-23,11:03:00,600.41,600.49,599.99,600.025,265878,0.08333,-228655.08,-622574.73,49.7781,600.905,601.9266,BEAR,0.170253,WIDENING,BELOW,-0.943324,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-2.705
QQQ_022326_EPCH4_1105,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,11:05:00,599.86,False,-1.0,-1,2026-02-23,11:04:00,600.03,600.17,599.53,600.01,336747,0.106665,168373.5,-336227.28,80.8416,600.7461,601.7842,BEAR,0.173009,WIDENING,BELOW,-1.03528,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.326893
TSLA_022326_EPCH1_1105,TSLA,2026-02-23,SHORT,EPCH1,PRIMARY,11:05:45,400.13,True,4.0,4,2026-02-23,11:04:00,400.93,400.94,400.1202,400.365,263113,0.204763,-105976.96,-122039.11,65.8514,400.9305,401.6115,BEAR,0.1701,WIDENING,BELOW,-0.881195,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-0.719416
HOOD_022326_EPCH2_1111,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,11:11:00,72.0,False,-1.0,-1,2026-02-23,11:10:00,71.76,72.0896,71.76,72.07,76246,0.457333,67177.91,62829.9,-29.1807,71.6778,71.8717,BEAR,0.269029,NARROWING,ABOVE,-1.062283,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.735054
PLTR_022326_EPCH2_1114,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,11:14:15,129.095,False,-1.0,-1,2026-02-23,11:13:00,128.97,129.08,128.875,129.02,122885,0.15889,50952.32,337976.68,-23.36,128.6001,128.6243,BEAR,0.018769,NARROWING,ABOVE,0.628313,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,2.183151
PLTR_022326_EPCH2_1115,PLTR,2026-02-23,SHORT,EPCH2,PRIMARY,11:15:45,128.94,False,-1.0,-1,2026-02-23,11:14:00,129.035,129.181,129.005,129.15,130078,0.136276,84255.07,315332.44,-19.1372,128.6946,128.6181,BULL,0.059171,NARROWING,ABOVE,0.763704,BEAR,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,2.099504
QQQ_022326_EPCH4_1118,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,11:18:00,600.07,False,-1.0,-1,2026-02-23,11:17:00,599.31,599.9,599.3,599.81,179653,0.100032,125757.1,205682.8,-21.6438,599.4655,599.9517,BEAR,0.081048,NARROWING,BTWN,0.273969,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.016706
QQQ_022326_EPCH4_1118_1,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,11:18:15,600.02,False,-1.0,-1,2026-02-23,11:17:00,599.31,599.9,599.3,599.81,179653,0.100032,125757.1,205682.8,-21.6438,599.4655,599.9517,BEAR,0.081048,NARROWING,BTWN,0.273969,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.016706
QQQ_022326_EPCH4_1118_2,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,11:18:30,600.04,False,-1.0,-1,2026-02-23,11:17:00,599.31,599.9,599.3,599.81,179653,0.100032,125757.1,205682.8,-21.6438,599.4655,599.9517,BEAR,0.081048,NARROWING,BTWN,0.273969,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.016706
AVGO_022326_EPCH4_1121,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:21:30,332.33,False,-1.0,-1,2026-02-23,11:20:00,331.9,332.52,331.7501,332.42,47148,0.231605,34900.18,44495.69,98.6128,331.2973,331.2369,BULL,0.018165,NARROWING,ABOVE,-0.42918,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.390508
AVGO_022326_EPCH4_1121_1,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:21:45,332.3965,False,-1.0,-1,2026-02-23,11:20:00,331.9,332.52,331.7501,332.42,47148,0.231605,34900.18,44495.69,98.6128,331.2973,331.2369,BULL,0.018165,NARROWING,ABOVE,-0.42918,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.390508
AVGO_022326_EPCH4_1126,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:26:15,332.16,False,-1.0,-1,2026-02-23,11:25:00,331.55,332.29,331.55,332.041,17799,0.222864,5820.75,-28406.85,-28.61,331.9015,331.474,BULL,0.128751,WIDENING,ABOVE,0.116765,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-1.296169
PLTR_022326_EPCH1_1127,PLTR,2026-02-23,LONG,EPCH1,PRIMARY,11:27:00,130.51,False,-1.0,-1,2026-02-23,11:26:00,130.24,130.4,130.19,130.31,124102,0.161154,17728.86,338204.41,-23.4476,129.9135,129.2692,BULL,0.494444,WIDENING,ABOVE,1.096426,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.877966
PLTR_022326_EPCH2_1127,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,11:27:15,130.535,False,-1.0,-1,2026-02-23,11:26:00,130.24,130.4,130.19,130.31,124102,0.161154,17728.86,338204.41,-23.4476,129.9135,129.2692,BULL,0.494444,WIDENING,ABOVE,1.096426,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.877966
AVGO_022326_EPCH4_1127,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:27:30,332.4,False,-1.0,-1,2026-02-23,11:26:00,332.14,332.54,332.0861,332.54,16660,0.136495,16660.0,-6791.47,-32.334,332.0559,331.5525,BULL,0.151374,WIDENING,ABOVE,0.307432,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.348099
AVGO_022326_EPCH4_1128,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:28:00,332.31,False,-1.0,-1,2026-02-23,11:27:00,332.42,332.5499,332.32,332.48,20311,0.069147,7960.07,13886.88,-16.9592,332.1475,331.5997,BULL,0.164769,WIDENING,ABOVE,0.421251,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.747595
AVGO_022326_EPCH4_1129,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:29:30,332.415,False,-1.0,-1,2026-02-23,11:28:00,332.5,332.61,332.31,332.59,15015,0.090201,13013.0,23253.18,-37.7685,332.2281,331.6635,BULL,0.169749,WIDENING,ABOVE,0.582985,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.272125
AVGO_022326_EPCH4_1130,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:30:00,332.365,False,-1.0,-1,2026-02-23,11:29:00,332.55,332.64,332.38,332.45,13266,0.078207,-6122.77,37331.06,-44.4852,332.2314,331.734,BULL,0.149625,WIDENING,ABOVE,0.708162,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,2.247478
PLTR_022326_EPCH2_1139,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,11:39:30,130.475,False,-1.0,-1,2026-02-23,11:38:00,130.77,130.77,130.55,130.6,100700,0.168453,-54927.27,-48467.96,-36.3392,130.6812,130.3692,BULL,0.238903,NARROWING,BTWN,0.207853,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.411756
PLTR_022326_EPCH2_1140,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,11:40:00,130.49,False,-1.0,-1,2026-02-23,11:39:00,130.595,130.64,130.4,130.4,124052,0.184049,-124052.0,-281153.8,-20.2977,130.6423,130.418,BULL,0.172008,NARROWING,BELOW,-0.068474,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-2.460305
AVGO_022326_EPCH4_1146,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:46:15,332.39,True,5.0,5,2026-02-23,11:45:00,333.28,333.3745,332.72,332.81,20220,0.196659,-14659.11,17539.26,5.4374,333.05,332.7723,BULL,0.083434,NARROWING,BTWN,0.838753,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.74153
AVGO_022326_EPCH4_1146_1,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:46:30,332.32,True,5.0,5,2026-02-23,11:45:00,333.28,333.3745,332.72,332.81,20220,0.196659,-14659.11,17539.26,5.4374,333.05,332.7723,BULL,0.083434,NARROWING,BTWN,0.838753,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.74153
AVGO_022326_EPCH4_1146_2,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:46:45,332.36,True,5.0,5,2026-02-23,11:45:00,333.28,333.3745,332.72,332.81,20220,0.196659,-14659.11,17539.26,5.4374,333.05,332.7723,BULL,0.083434,NARROWING,BTWN,0.838753,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.74153
PLTR_022326_EPCH2_1149,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,11:49:00,130.5217,False,-1.0,-1,2026-02-23,11:48:00,130.62,130.68,130.37,130.39,120136,0.237748,-104634.58,-81156.64,0.0224,130.6517,130.6746,BEAR,0.017583,NARROWING,BELOW,0.179838,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.987742
PLTR_022326_EPCH2_1149_1,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,11:49:30,130.5401,False,-1.0,-1,2026-02-23,11:48:00,130.62,130.68,130.37,130.39,120136,0.237748,-104634.58,-81156.64,0.0224,130.6517,130.6746,BEAR,0.017583,NARROWING,BELOW,0.179838,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.987742
AVGO_022326_EPCH4_1153,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:53:00,332.4192,True,5.0,5,2026-02-23,11:52:00,331.965,332.35,331.9,332.26,10384,0.135436,6230.4,-18136.32,-51.1165,332.2313,332.6152,BEAR,0.115539,WIDENING,BTWN,-0.578796,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.640438
AVGO_022326_EPCH4_1153_1,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:53:45,332.39,True,5.0,5,2026-02-23,11:52:00,331.965,332.35,331.9,332.26,10384,0.135436,6230.4,-18136.32,-51.1165,332.2313,332.6152,BEAR,0.115539,WIDENING,BTWN,-0.578796,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.640438
AVGO_022326_EPCH4_1154,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:54:15,332.34,True,5.0,5,2026-02-23,11:53:00,332.28,332.49,332.0701,332.39,10653,0.126328,5578.93,-2647.94,-49.101,332.1325,332.5956,BEAR,0.13933,WIDENING,BTWN,-0.650436,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.101668
AVGO_022326_EPCH4_1154_1,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:54:30,332.23,True,5.0,5,2026-02-23,11:53:00,332.28,332.49,332.0701,332.39,10653,0.126328,5578.93,-2647.94,-49.101,332.1325,332.5956,BEAR,0.13933,WIDENING,BTWN,-0.650436,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,-0.101668
AVGO_022326_EPCH4_1157,AVGO,2026-02-23,SHORT,EPCH4,SECONDARY,11:57:45,332.23,True,5.0,5,2026-02-23,11:56:00,332.14,332.62,332.04,332.61,18570,0.174378,17929.66,36364.12,-9.1336,332.1039,332.548,BEAR,0.133507,WIDENING,ABOVE,-0.62589,BEAR,BULL,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,2.656177
PLTR_022326_EPCH2_1205,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:05:00,130.55,False,-1.0,-1,2026-02-23,12:04:00,130.29,130.505,130.2601,130.4375,71913,0.187753,32271.29,122835.92,-26.9851,130.298,130.482,BEAR,0.141052,WIDENING,BTWN,-0.725587,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.654931
PLTR_022326_EPCH2_1205_1,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:05:15,130.48,False,-1.0,-1,2026-02-23,12:04:00,130.29,130.505,130.2601,130.4375,71913,0.187753,32271.29,122835.92,-26.9851,130.298,130.482,BEAR,0.141052,WIDENING,BTWN,-0.725587,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.654931
PLTR_022326_EPCH2_1205_2,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:05:30,130.53,False,-1.0,-1,2026-02-23,12:04:00,130.29,130.505,130.2601,130.4375,71913,0.187753,32271.29,122835.92,-26.9851,130.298,130.482,BEAR,0.141052,WIDENING,BTWN,-0.725587,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.654931
PLTR_022326_EPCH2_1205_3,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:05:45,130.4701,False,-1.0,-1,2026-02-23,12:04:00,130.29,130.505,130.2601,130.4375,71913,0.187753,32271.29,122835.92,-26.9851,130.298,130.482,BEAR,0.141052,WIDENING,BTWN,-0.725587,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.654931
PLTR_022326_EPCH2_1218,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:18:00,130.48,False,-1.0,-1,2026-02-23,12:17:00,130.37,130.48,130.31,130.45,81290,0.130318,52599.41,98440.43,5.1343,130.2513,130.2728,BEAR,0.016486,NARROWING,ABOVE,-0.826749,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,1.608882
PLTR_022326_EPCH2_1223,PLTR,2026-02-23,LONG,EPCH2,PRIMARY,12:23:15,130.53,False,-1.0,-1,2026-02-23,12:22:00,130.455,130.471,130.35,130.44,46679,0.092763,22760.83,28640.41,-30.8716,130.3644,130.3093,BULL,0.042309,NARROWING,ABOVE,0.380818,BULL,BEAR,NEUTRAL,,,,2026-02-24 00:39:12.988352+00:00,0.509051
HOOD_022326_EPCH2_1231,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,12:31:00,72.02,True,1.0,1,2026-02-23,12:30:00,72.1,72.15,72.0466,72.06,36740,0.143492,-27217.45,-59715.69,-24.4132,72.1594,72.3141,BEAR,0.21464,WIDENING,BELOW,-1.026072,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.559328
HOOD_022326_EPCH2_1231_1,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,12:31:15,72.0,False,-1.0,-1,2026-02-23,12:30:00,72.1,72.15,72.0466,72.06,36740,0.143492,-27217.45,-59715.69,-24.4132,72.1594,72.3141,BEAR,0.21464,WIDENING,BELOW,-1.026072,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.559328
HOOD_022326_EPCH2_1231_2,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,12:31:45,72.02,True,1.0,1,2026-02-23,12:30:00,72.1,72.15,72.0466,72.06,36740,0.143492,-27217.45,-59715.69,-24.4132,72.1594,72.3141,BEAR,0.21464,WIDENING,BELOW,-1.026072,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.559328
QQQ_022326_EPCH4_1235,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:35:30,600.06,True,1.0,1,2026-02-23,12:34:00,600.5693,600.605,600.29,600.37,211662,0.052468,-104151.14,-197684.01,40.395,600.7622,600.8836,BEAR,0.020212,WIDENING,BELOW,-0.599822,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-1.801329
QQQ_022326_EPCH4_1236,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:36:00,600.06,True,1.0,1,2026-02-23,12:35:00,600.37,600.38,600.0,600.05,182772,0.063328,-134674.11,-295464.02,16.2708,600.6567,600.8569,BEAR,0.03337,WIDENING,BELOW,-0.710869,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-2.271675
QQQ_022326_EPCH4_1236_1,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:36:30,599.85,False,-1.0,-1,2026-02-23,12:35:00,600.37,600.38,600.0,600.05,182772,0.063328,-134674.11,-295464.02,16.2708,600.6567,600.8569,BEAR,0.03337,WIDENING,BELOW,-0.710869,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,-2.271675
QQQ_022326_EPCH4_1243,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:43:00,600.05,False,-1.0,-1,2026-02-23,12:42:00,599.92,600.25,599.87,600.13,159938,0.06332,58924.53,101627.14,55.5434,599.8011,600.435,BEAR,0.105625,WIDENING,BTWN,-1.082883,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.695345
QQQ_022326_EPCH4_1244,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:44:45,599.84,False,-1.0,-1,2026-02-23,12:43:00,600.12,600.47,599.98,600.38,137028,0.081615,86691.18,198798.08,26.523,599.8022,600.3979,BEAR,0.09921,WIDENING,BTWN,-0.929536,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.267913
QQQ_022326_EPCH4_1245,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:45:30,600.0,False,-1.0,-1,2026-02-23,12:44:00,600.375,600.4199,599.84,599.84,137126,0.096676,-137126.0,187332.58,23.3149,599.7789,600.3376,BEAR,0.093147,WIDENING,BTWN,-0.824972,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.204755
QQQ_022326_EPCH4_1246,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:46:00,600.0599,False,-1.0,-1,2026-02-23,12:45:00,599.84,600.25,599.84,600.23,123893,0.068307,111805.88,222088.79,7.3397,599.8228,600.301,BEAR,0.079665,WIDENING,BTWN,-0.625253,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.425488
HOOD_022326_EPCH2_1246,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,12:46:00,72.035,False,-1.0,-1,2026-02-23,12:45:00,72.09,72.14,72.055,72.1344,41089,0.117836,35674.92,72752.84,0.8136,71.9949,72.0138,BEAR,0.026197,NARROWING,ABOVE,0.596656,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.957985
QQQ_022326_EPCH4_1246_1,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:46:15,599.97,False,-1.0,-1,2026-02-23,12:45:00,599.84,600.25,599.84,600.23,123893,0.068307,111805.88,222088.79,7.3397,599.8228,600.301,BEAR,0.079665,WIDENING,BTWN,-0.625253,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.425488
HOOD_022326_EPCH2_1246_1,HOOD,2026-02-23,SHORT,EPCH2,PRIMARY,12:46:15,72.015,False,-1.0,-1,2026-02-23,12:45:00,72.09,72.14,72.055,72.1344,41089,0.117836,35674.92,72752.84,0.8136,71.9949,72.0138,BEAR,0.026197,NARROWING,ABOVE,0.596656,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.957985
QQQ_022326_EPCH4_1246_2,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:46:45,600.07,False,-1.0,-1,2026-02-23,12:45:00,599.84,600.25,599.84,600.23,123893,0.068307,111805.88,222088.79,7.3397,599.8228,600.301,BEAR,0.079665,WIDENING,BTWN,-0.625253,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,1.425488
QQQ_022326_EPCH4_1247,QQQ,2026-02-23,SHORT,EPCH4,SECONDARY,12:47:00,599.95,False,-1.0,-1,2026-02-23,12:46:00,600.24,600.27,599.85,600.07,62776,0.069992,2989.33,123284.92,-46.9559,599.8817,600.2486,BEAR,0.061144,WIDENING,BTWN,-0.410094,BEAR,BEAR,BEAR,,,,2026-02-24 00:39:12.988352+00:00,0.993014
